countyFIPS,date,19A,19B,20A,20A.EU2,20B,20C,20D,20E (EU1),20G,20H/501Y.V2,20I/501Y.V1,20J/501Y.V3,21A,21C,21D,21F,21H,21I,21J,21K
17055,2021-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17055,2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17055,2021-05-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17055,2021-05-14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17055,2021-05-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17055,2021-05-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17055,2021-05-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17055,2021-06-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17055,2021-07-08,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
17055,2021-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17055,2021-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17055,2021-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17055,2021-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
17055,2021-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
17055,2021-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
17055,2021-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17055,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
17055,2021-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
17055,2021-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2021-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17055,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17055,2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17055,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17057,2020-04-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-04-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-05-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-05-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-07-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-08-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-08-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17057,2020-08-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17057,2020-08-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-09-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-09-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-09-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2020-09-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,2021-03-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17057,2021-03-05,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
17057,2021-03-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17057,2021-03-08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17057,2021-03-09,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17057,2021-03-10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
17057,2021-03-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17057,2021-03-13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
17057,2021-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17059,2020-07-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-07-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-07-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-07-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-07-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-08-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-08-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-08-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17059,2020-09-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17059,2020-09-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17059,2020-09-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17059,2020-09-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17059,2021-03-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17059,2021-03-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17059,2021-03-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17059,2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17059,2021-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17061,2020-07-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17061,2020-07-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-07-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17061,2020-07-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-07-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-08-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17061,2020-09-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17061,2020-09-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17061,2020-09-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,2020-09-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17061,2020-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,2020-05-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,2020-06-07,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,2020-06-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,2020-06-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,2020-07-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17063,2021-04-05,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17063,2021-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
17065,2020-06-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-06-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-07-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-08-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-08-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2020-09-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,2021-03-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17065,2021-03-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17065,2021-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17065,2021-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17065,2021-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17065,2021-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17065,2021-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17065,2021-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17067,2020-07-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-07-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-08-09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-08-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-09-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-09-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-09-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,2020-09-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17067,2020-09-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17067,2021-01-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17067,2021-01-25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
17069,2020-07-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2020-07-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17069,2020-07-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17069,2020-07-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17069,2020-07-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2020-07-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17069,2020-08-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2020-08-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2020-09-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2020-09-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2020-09-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17069,2021-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-08-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17069,2021-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17069,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17069,2021-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17069,2022-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17071,2020-05-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-08-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-08-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-08-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-08-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-09-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-09-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-09-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17071,2020-09-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,2020-09-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,2020-06-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,2020-08-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,2020-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,2020-09-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17073,2021-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17075,2020-04-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-05-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-05-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-06-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-06-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-06-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-07-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-07-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-07-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-08-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-08-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-08-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-08-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-09-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-09-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2020-09-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,2021-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17075,2021-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17075,2021-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17075,2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17075,2021-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
17075,2021-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
17075,2021-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
17075,2021-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17075,2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17075,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17075,2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
17077,2020-04-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-04-30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-01,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-05-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-06-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-06-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-06-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-23,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-07-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-08-30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
17077,2020-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-09-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17077,2020-09-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
